"Intercept","wshd_area_km2","accm_water_exchng_kg_d","mean_ann_pcpt_mm","wshd_max_elevation_m","mean_ann_flow_m3s","basin"
-13.06433154536,1.56058123964035,1.10311334786504,0.184040570348277,-0.0110589943233294,-0.574333692618993,-0.73037086079268
-10.5585607932273,1.43610913110802,1.08729656823873,-0.0941495629353353,-0.0235345187732171,-0.451432513613076,-0.54318465822896
-8.85682302075522,1.29306887164228,1.07166344050419,-0.220601847965591,0.0157612565978831,-0.340432474505055,-0.663803892098902
-11.1114692592164,1.44676598912905,1.12527223425644,-0.0227264406034949,-0.0930871978312878,-0.450861442777525,-0.884098660820727
-12.7381807433973,1.4784398314365,1.11246210211066,0.253889559817524,-0.115328808045491,-0.456745321123124,-0.314864764343224
-8.53424519428401,1.23890358151546,1.06184750384492,-0.32266793933057,0.0887254168277187,-0.295760262582441,-0.204496427015059
-11.0127880995005,1.36212803807539,1.10085328313961,-0.000901190881473462,-0.0568124976489128,-0.371299464682894,-0.162223123788105
-9.25782418402865,1.31251504275906,1.05763338678271,-0.195754288594299,0.081767284707866,-0.349432763023949,-0.714394428199832
-13.3720793419427,1.55341945264138,1.12370174201614,0.340913541912518,-0.179951766915694,-0.541289100290146,-0.326314122381201
-13.4959080053962,1.48832111741579,1.09449047019255,0.369703107236021,-0.087638556247423,-0.473300297737917,-0.245587514728508
-10.4343912115449,1.32640235837257,1.11732738809099,-0.003138318396898,-0.114669569204272,-0.351445373600939,-0.29292086242974
-10.6657187445699,1.39049752439884,1.10975805228624,0.0204319333635073,-0.112695234632797,-0.389658552275322,-0.452744259636476
-9.53574171868633,1.24539344149835,1.10009431163357,-0.0953447173177976,-0.0664163172567776,-0.287805704350399,-0.212789446889789
-12.3203095558492,1.41119376587093,1.05538423380998,0.276589540963307,-0.0239733384511476,-0.399367590196312,-0.309738344952988
-11.1742439574979,1.33048276172053,1.06177529323194,0.172262278447035,-0.0540348907866886,-0.319137592683407,-0.213569295989674
-12.1904736108316,1.53978482045038,1.12965987250814,0.258306537655361,-0.275470831620231,-0.509268435909005,-0.258563899576878
-10.8299189638214,1.42751119906987,1.08704587609095,0.146914381228095,-0.147147901195728,-0.407200776942792,-0.629800696064321
-12.4076665159327,1.41768815194443,1.07704621291813,0.264996843540375,-0.0525719007384194,-0.403960754406265,-0.304652618579057
-9.81801345670856,1.30806141476643,1.07299525236585,-0.032504723733459,-0.0531951399917924,-0.324183888703062,-0.341479214059069
-11.2502454343659,1.41848393602894,1.09629532866816,0.0836534022819409,-0.0823929981532203,-0.406098579948177,-0.359446744620602
-10.111336571826,1.30018905047952,1.07463035246872,-0.0562449238804899,0.0152533275958142,-0.334190151396678,-0.518866314910308
-10.3195703561009,1.31400624476994,1.08770144499735,-0.0549030284665465,0.00526605067021766,-0.35210420127044,-0.529770418819518
-12.3927675795365,1.43721002407148,1.11240314551431,0.212217657358358,-0.0941831768404388,-0.430691038765974,-0.254980404430443
-10.0664788050452,1.27694734509074,1.08422705687383,-0.130778313074694,0.0130406367443821,-0.316902923914083,-0.279950202352844
-11.1368781161243,1.34805120551974,1.08137377466397,0.020246394109893,0.0478263502160058,-0.38077784808878,-0.519264339343473
-10.5745053120306,1.33302107759372,1.09180161151282,0.043775769968398,-0.0760393456254204,-0.369725309501101,-0.381349003359948
-9.06426768516977,1.3148965882553,1.06607294061684,-0.24699516156688,0.0789629772650788,-0.363013654749172,-0.834358590470668
-9.62567488548165,1.32077573953858,1.09814780449603,-0.113927754846267,-0.0629685259685629,-0.357243128648254,-0.454124262849269
-9.35172073564254,1.26634381276886,1.05144665460211,-0.118381703525386,0.0517889307056074,-0.302679567802011,-0.584808097447581
-11.1969034035002,1.36755969508551,1.08958557080553,0.121376256995725,-0.0872637161874133,-0.354386012326464,-0.257017256401675
-10.258492458454,1.34212779436312,1.07421760445575,-0.00964747373100948,-0.0289781375409812,-0.359806831176708,-0.520468874327834
-12.604840575393,1.45989319745785,1.11905559681837,0.184238357525214,-0.0685553092675635,-0.458454308336173,-0.382811698557122
-12.6300172651236,1.41200919562354,1.08724927498391,0.270383976241075,-0.051187124857907,-0.425119620511576,-0.26625181302039
-10.9935487427009,1.44313646256958,1.13011599580671,0.0513455689058609,-0.162185751937367,-0.457928451030908,-0.822376412935607
-12.8380256746452,1.50655189673814,1.09456793699746,0.200964583634224,-0.00763439588454963,-0.520979466556443,-0.632737223770577
-9.50333868083045,1.30294331515372,1.07270659930126,-0.141403849861933,0.023306211646912,-0.343436157847997,-0.620183767521756
-10.3215634426683,1.31437191466466,1.04990515257505,-0.0205867016879328,0.0691210225066448,-0.328108276334814,-0.579962168495871
-10.6926006741324,1.42502259804716,1.09118292506527,-0.0418975282665126,-0.0102356909169746,-0.445664401045379,-0.728981245318283
-12.4011326681701,1.40601020238299,1.07644265776839,0.240118698729068,-0.0241901797997047,-0.399935769223879,-0.297071246439826
-9.66595522826912,1.29170150155205,1.074783325456,-0.0582402637874028,-0.0473441782961649,-0.327995365656198,-0.409363214145171
-11.8847069198596,1.39026323852265,1.10961248127848,0.224603461465213,-0.159651990767974,-0.380790358678189,-0.142612624107766
-11.2475824068177,1.41020098648051,1.08895979916954,0.057233801522002,-0.0218102070197278,-0.4432474820091,-0.647183895800703
-13.5489526770811,1.57220383910593,1.17104331363275,0.286029423013024,-0.225837637716234,-0.583152387288039,-0.331928330572645
-10.5407383931095,1.47861879735413,1.10507609507353,-0.0108272913551723,-0.101954021983811,-0.491080589188861,-0.804404289463263
-10.0244132472073,1.32273683728565,1.11773868746625,-0.117999171468248,-0.0330312074801329,-0.362670042614563,-0.706890600516911
-9.59871682582699,1.30328070910616,1.06198550101579,-0.0740267897943996,0.00342803980386234,-0.318677394286405,-0.611711775900059
-11.2168473689909,1.33079839950437,1.08706438792731,0.103358523856692,-0.0368901585890259,-0.347502928122643,-0.367853741314777
-13.0211856823453,1.55338742467363,1.14183898249378,0.236418855898784,-0.149303304918026,-0.561296095223432,-0.571069850533482
